item_id,status,method,textures,output_png
betternether:cincinnasite_hammer_diamond,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_hammer_diamond.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_hammer_diamond.png
betternether:cincinnasite_helmet,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_helmet.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_helmet.png
betternether:cincinnasite_hoe,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_hoe.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_hoe.png
betternether:cincinnasite_hoe_diamond,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_hoe_diamond.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_hoe_diamond.png
betternether:cincinnasite_ingot,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_ingot.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_ingot.png
betternether:cincinnasite_lantern,OK,fallback_all,assets/betternether/textures/block/cincinnasite_lantern.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_lantern.png
betternether:cincinnasite_lantern_small,OK,fallback_particle,assets/betternether/textures/block/cincinnasite_lantern_small.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_lantern_small.png
betternether:cincinnasite_leggings,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_leggings.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_leggings.png
betternether:cincinnasite_ore,OK,fallback_all,assets/betternether/textures/block/cincinnasite_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_ore.png
betternether:cincinnasite_pedestal,OK,fallback_particle,assets/betternether/textures/block/cincinnasite_pedestal_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_pedestal.png
betternether:cincinnasite_pickaxe,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_pickaxe.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_pickaxe.png
betternether:cincinnasite_pickaxe_diamond,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_pickaxe_diamond.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_pickaxe_diamond.png
betternether:cincinnasite_pillar,OK,fallback_particle,assets/betternether/textures/block/cincinnasite_forged.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_pillar.png
betternether:cincinnasite_plate,UNRESOLVED,unresolved,,
betternether:cincinnasite_pot,OK,fallback_particle,assets/betternether/textures/block/pot_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_pot.png
betternether:cincinnasite_shears,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_shears.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_shears.png
betternether:cincinnasite_shovel,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_shovel.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_shovel.png
betternether:cincinnasite_shovel_diamond,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_shovel_diamond.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_shovel_diamond.png
betternether:cincinnasite_slab,OK,fallback_side,assets/betternether/textures/block/cincinnasite_slab.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_slab.png
betternether:cincinnasite_stairs,OK,fallback_particle,assets/betternether/textures/block/cincinnasite_forged.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_stairs.png
betternether:cincinnasite_sword,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_sword.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_sword.png
betternether:cincinnasite_sword_diamond,OK,multi_layer_inventory,assets/betternether/textures/item/cincinnasite_sword_diamond.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_sword_diamond.png
betternether:cincinnasite_tile_large,OK,fallback_all,assets/betternether/textures/block/cincinnasite_plate_up.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_tile_large.png
betternether:cincinnasite_tile_small,OK,fallback_all,assets/betternether/textures/block/cincinnasite_tiles_small.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_tile_small.png
betternether:cincinnasite_wall,OK,fallback_particle,assets/betternether/textures/block/cincinnasite_forged.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__cincinnasite_wall.png
betternether:crimson_bar_stool,OK,fallback_particle,assets/minecraft/textures/block/crimson_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_bar_stool.png
betternether:crimson_barrel,OK,fallback_side,assets/betternether/textures/block/crimson_barrel_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_barrel.png
betternether:crimson_boat,OK,multi_layer_inventory,assets/betternether/textures/item/crimson_boat.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_boat.png
betternether:crimson_bookshelf,OK,fallback_side,assets/betternether/textures/block/crimson_bookshelf.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_bookshelf.png
betternether:crimson_chair,OK,fallback_particle,assets/minecraft/textures/block/crimson_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_chair.png
betternether:crimson_chest,UNRESOLVED,unresolved,,
betternether:crimson_chest_boat,OK,multi_layer_inventory,assets/betternether/textures/item/crimson_chest_boat.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_chest_boat.png
betternether:crimson_composter,OK,fallback_particle,assets/betternether/textures/block/crimson_composter_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_composter.png
betternether:crimson_crafting_table,OK,fallback_particle,assets/betternether/textures/block/crimson_crafting_table_front.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_crafting_table.png
betternether:crimson_ladder,OK,multi_layer_inventory,assets/betternether/textures/block/crimson_ladder.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_ladder.png
betternether:crimson_taburet,OK,fallback_particle,assets/minecraft/textures/block/crimson_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__crimson_taburet.png
betternether:dark_oak_bar_stool,OK,fallback_particle,assets/minecraft/textures/block/dark_oak_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__dark_oak_bar_stool.png
betternether:dark_oak_chair,OK,fallback_particle,assets/minecraft/textures/block/dark_oak_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__dark_oak_chair.png
betternether:dark_oak_taburet,OK,fallback_particle,assets/minecraft/textures/block/dark_oak_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__dark_oak_taburet.png
betternether:egg_plant,OK,fallback_particle,assets/betternether/textures/block/egg_plant.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__egg_plant.png
betternether:empty_slot_block,OK,multi_layer_inventory,assets/betternether/textures/item/empty_slot_block.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__empty_slot_block.png
betternether:empty_slot_bowl,OK,multi_layer_inventory,assets/betternether/textures/item/empty_slot_bowl.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__empty_slot_bowl.png
betternether:eye_seed,OK,multi_layer_inventory,assets/betternether/textures/item/eye_seed.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__eye_seed.png
betternether:eyeball,OK,fallback_particle,assets/betternether/textures/block/eye_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__eyeball.png
betternether:eyeball_small,OK,fallback_particle,assets/betternether/textures/block/eye_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__eyeball_small.png
betternether:farmland,OK,fallback_particle,assets/betternether/textures/block/farmland_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__farmland.png
betternether:feather_fern,OK,multi_layer_inventory,assets/betternether/textures/item/feather_fern.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__feather_fern.png
betternether:flaming_ruby_axe,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_axe.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_axe.png
betternether:flaming_ruby_boots,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_boots.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_boots.png
betternether:flaming_ruby_chestplate,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_chestplate.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_chestplate.png
betternether:flaming_ruby_excavator,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_excavator.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_excavator.png
betternether:flaming_ruby_hammer,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_hammer.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_hammer.png
betternether:flaming_ruby_helmet,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_helmet.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_helmet.png
betternether:flaming_ruby_hoe,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_hoe.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_hoe.png
betternether:flaming_ruby_leggings,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_leggings.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_leggings.png
betternether:flaming_ruby_pickaxe,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_pickaxe.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_pickaxe.png
betternether:flaming_ruby_shovel,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_shovel.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_shovel.png
betternether:flaming_ruby_sword,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_sword.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_sword.png
betternether:flaming_ruby_upgrade_smithing_template,OK,multi_layer_inventory,assets/betternether/textures/item/flaming_ruby_upgrade_smithing_template.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flaming_ruby_upgrade_smithing_template.png
betternether:flowered_vine,OK,multi_layer_inventory,assets/betternether/textures/item/flowered_vine.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__flowered_vine.png
betternether:geyser,OK,multi_layer_inventory,assets/betternether/textures/item/geyser.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__geyser.png
betternether:giant_lucis,OK,fallback_particle,assets/betternether/textures/block/giant_lucis_side.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__giant_lucis.png
betternether:giant_mold_sapling,OK,multi_layer_inventory,assets/betternether/textures/item/giant_mold_sapling.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__giant_mold_sapling.png
betternether:gloomgrass,OK,multi_layer_inventory,assets/betternether/textures/block/gloomgrass_1.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\betternether__gloomgrass.png
